t,sp,unit,r_flw,f_flw,rpm,sps,top,cal%,vol_uL,mass_g,pumpOn
3780584,500,uL/min,98,502,13.1,1399,1395,0,41068,39.836,1
3780605,500,uL/min,160,502,13.1,1399,1395,0,41068,39.836,1
3780626,500,uL/min,218,502,13.1,1399,1395,0,41068,39.836,1
3780647,500,uL/min,283,502,13.1,1399,1395,0,41068,39.836,1
3780667,500,uL/min,412,502,13.1,1399,1395,0,41069,39.837,1
3780688,500,uL/min,435,502,13.1,1399,1395,0,41069,39.837,1
3780709,500,uL/min,541,502,13.1,1399,1395,0,41069,39.837,1
3780730,500,uL/min,617,502,13.1,1399,1395,0,41069,39.837,1
3780750,500,uL/min,744,502,13.1,1399,1395,0,41069,39.837,1
3780771,500,uL/min,595,502,13.1,1399,1395,0,41069,39.837,1
3780792,500,uL/min,733,502,13.1,1399,1395,0,41070,39.838,1
3780812,500,uL/min,871,502,13.1,1399,1395,0,41070,39.838,1
3780833,500,uL/min,848,502,13.1,1399,1395,0,41070,39.838,1
3780854,500,uL/min,816,502,13.1,1399,1395,0,41070,39.838,1
3780875,500,uL/min,742,502,13.1,1399,1395,0,41070,39.838,1
3780895,500,uL/min,781,502,13.1,1399,1395,0,41071,39.838,1
3780916,500,uL/min,764,502,13.1,1399,1395,0,41071,39.839,1
3780937,500,uL/min,674,502,13.1,1399,1395,0,41071,39.839,1
3780958,500,uL/min,641,502,13.1,1399,1395,0,41071,39.839,1
3780978,500,uL/min,655,502,13.1,1399,1395,0,41071,39.839,1
3780999,500,uL/min,688,502,13.1,1399,1395,0,41071,39.839,1
3781020,500,uL/min,676,502,13.1,1399,1395,0,41072,39.839,1
3781041,500,uL/min,626,502,13.1,1399,1395,0,41072,39.84,1
3781061,500,uL/min,586,502,13.1,1399,1395,0,41072,39.84,1
3781082,500,uL/min,572,502,13.1,1399,1395,0,41072,39.84,1
3781103,500,uL/min,582,502,13.1,1399,1395,0,41072,39.84,1
3781124,500,uL/min,560,502,13.1,1399,1395,0,41072,39.84,1
3781144,500,uL/min,461,502,13.1,1399,1395,0,41073,39.84,1
3781165,500,uL/min,427,502,13.1,1399,1395,0,41073,39.841,1
3781186,500,uL/min,405,502,13.1,1399,1395,0,41073,39.841,1
3781207,500,uL/min,384,502,13.1,1399,1395,0,41073,39.841,1
3781227,500,uL/min,304,502,13.1,1399,1395,0,41073,39.841,1
3781248,500,uL/min,-730,502,13.1,1399,1395,0,41073,39.841,1
3781269,500,uL/min,-60,502,13.1,1399,1395,0,41074,39.841,1
3781290,500,uL/min,5,502,13.1,1399,1395,0,41074,39.842,1
3781310,500,uL/min,110,502,13.1,1399,1395,0,41074,39.842,1
3781331,500,uL/min,159,502,13.1,1399,1395,0,41074,39.842,1
3781352,500,uL/min,209,502,13.1,1399,1395,0,41074,39.842,1
3781373,500,uL/min,301,502,13.1,1398,1396,0,41075,39.842,1
3781393,500,uL/min,340,502,13.1,1398,1396,0,41075,39.842,1
3781414,500,uL/min,464,502,13.1,1398,1396,0,41075,39.843,1
3781435,500,uL/min,592,502,13.1,1398,1396,0,41075,39.843,1
3781455,500,uL/min,667,502,13.1,1398,1396,0,41075,39.843,1
3781476,500,uL/min,745,502,13.1,1398,1396,0,41075,39.843,1
3781497,500,uL/min,691,502,13.1,1398,1396,0,41076,39.843,1
3781518,500,uL/min,814,502,13.1,1398,1396,0,41076,39.843,1
3781538,500,uL/min,862,502,13.1,1398,1396,0,41076,39.844,1
3781559,500,uL/min,927,502,13.1,1398,1396,0,41076,39.844,1
3781580,500,uL/min,828,502,13.1,1398,1396,0,41076,39.844,1
3781601,500,uL/min,819,502,13.1,1398,1396,0,41076,39.844,1
3781621,500,uL/min,848,502,13.1,1398,1396,0,41077,39.844,1
3781642,500,uL/min,763,502,13.1,1398,1396,0,41077,39.844,1
3781663,500,uL/min,734,502,13.1,1398,1396,0,41077,39.845,1
3781684,500,uL/min,753,502,13.1,1398,1396,0,41077,39.845,1
3781704,500,uL/min,725,502,13.1,1398,1396,0,41077,39.845,1
3781725,500,uL/min,692,502,13.1,1398,1396,0,41077,39.845,1
3781746,500,uL/min,656,502,13.1,1398,1396,0,41078,39.845,1
3781766,500,uL/min,619,502,13.1,1398,1396,0,41078,39.845,1
3781787,500,uL/min,640,502,13.1,1398,1396,0,41078,39.846,1
3781808,500,uL/min,560,502,13.1,1398,1396,0,41078,39.846,1
3781829,500,uL/min,534,502,13.1,1398,1396,0,41078,39.846,1
3781849,500,uL/min,481,502,13.1,1398,1396,0,41078,39.846,1
3781870,500,uL/min,478,502,13.1,1398,1396,0,41079,39.846,1
3781891,500,uL/min,361,502,13.1,1398,1396,0,41079,39.846,1
3781912,500,uL/min,336,502,13.1,1398,1396,0,41079,39.847,1
3781932,500,uL/min,310,502,13.1,1398,1396,0,41079,39.847,1
3781953,500,uL/min,296,502,13.1,1398,1396,0,41079,39.847,1
3781974,500,uL/min,-537,502,13.1,1398,1396,0,41080,39.847,1
3781995,500,uL/min,-156,502,13.1,1398,1396,0,41080,39.847,1
3782015,500,uL/min,18,502,13.1,1398,1396,0,41080,39.847,1
3782036,500,uL/min,151,502,13.1,1398,1396,0,41080,39.848,1
3782057,500,uL/min,165,502,13.1,1398,1396,0,41080,39.848,1
3782078,500,uL/min,210,502,13.1,1398,1396,0,41080,39.848,1
3782098,500,uL/min,299,502,13.1,1398,1396,0,41081,39.848,1
3782119,500,uL/min,439,502,13.1,1398,1396,0,41081,39.848,1
3782140,500,uL/min,536,502,13.1,1398,1396,0,41081,39.848,1
3782161,500,uL/min,612,502,13.1,1398,1396,0,41081,39.849,1
3782181,500,uL/min,726,503,13.1,1398,1396,0,41081,39.849,1
3782202,500,uL/min,783,503,13.1,1398,1396,0,41081,39.849,1
3782223,500,uL/min,873,503,13.1,1398,1396,0,41082,39.849,1
3782244,500,uL/min,909,503,13.1,1398,1396,0,41082,39.849,1
3782264,500,uL/min,880,503,13.1,1398,1396,0,41082,39.85,1
3782285,500,uL/min,926,503,13.1,1398,1396,0,41082,39.85,1
3782306,500,uL/min,887,503,13.1,1398,1396,0,41082,39.85,1
3782326,500,uL/min,843,503,13.1,1398,1396,0,41082,39.85,1
3782347,500,uL/min,776,503,13.1,1398,1396,0,41083,39.85,1
3782368,500,uL/min,742,502,13.1,1398,1396,0,41083,39.85,1
3782389,500,uL/min,745,502,13.1,1398,1396,0,41083,39.851,1
3782409,500,uL/min,756,502,13.1,1398,1396,0,41083,39.851,1
3782430,500,uL/min,754,502,13.1,1398,1396,0,41083,39.851,1
3782451,500,uL/min,600,502,13.1,1398,1396,0,41084,39.851,1
3782472,500,uL/min,636,502,13.1,1398,1396,0,41084,39.851,1
3782492,500,uL/min,463,502,13.1,1398,1396,0,41084,39.851,1
3782513,500,uL/min,488,502,13.1,1398,1396,0,41084,39.852,1
3782534,500,uL/min,559,502,13.1,1398,1396,0,41084,39.852,1
3782555,500,uL/min,541,502,13.1,1398,1396,0,41084,39.852,1
3782575,500,uL/min,476,502,13.1,1398,1396,0,41085,39.852,1
3782596,500,uL/min,404,502,13.1,1398,1396,0,41085,39.852,1
3782617,500,uL/min,383,502,13.1,1398,1396,0,41085,39.852,1
3782638,500,uL/min,369,502,13.1,1398,1396,0,41085,39.853,1
3782658,500,uL/min,340,502,13.1,1398,1396,0,41085,39.853,1
3782679,500,uL/min,-332,502,13.1,1398,1396,0,41085,39.853,1
3782700,500,uL/min,-140,502,13.1,1398,1396,0,41086,39.853,1
3782721,500,uL/min,-102,502,13.1,1398,1396,0,41086,39.853,1
3782741,500,uL/min,47,502,13.1,1398,1396,0,41086,39.853,1
3782762,500,uL/min,172,502,13.1,1398,1396,0,41086,39.854,1
3782783,500,uL/min,195,502,13.1,1398,1396,0,41086,39.854,1
3782803,500,uL/min,278,502,13.1,1398,1396,0,41086,39.854,1
3782824,500,uL/min,389,502,13.1,1397,1397,0,41087,39.854,1
3782845,500,uL/min,435,502,13.1,1397,1397,0,41087,39.854,1
3782866,500,uL/min,588,502,13.1,1397,1397,0,41087,39.854,1
3782886,500,uL/min,748,502,13.1,1397,1397,0,41087,39.855,1
3782907,500,uL/min,778,502,13.1,1397,1397,0,41087,39.855,1
3782928,500,uL/min,765,502,13.1,1397,1397,0,41088,39.855,1
3782949,500,uL/min,854,502,13.1,1397,1397,0,41088,39.855,1
3782969,500,uL/min,931,502,13.1,1397,1397,0,41088,39.855,1
3782990,500,uL/min,882,502,13.1,1397,1397,0,41088,39.855,1
3783011,500,uL/min,857,502,13.1,1397,1397,0,41088,39.856,1
3783032,500,uL/min,710,503,13.1,1397,1397,0,41088,39.856,1
3783052,500,uL/min,791,503,13.1,1397,1397,0,41089,39.856,1
3783073,500,uL/min,611,503,13.1,1397,1397,0,41089,39.856,1
3783094,500,uL/min,600,503,13.1,1397,1397,0,41089,39.856,1
3783115,500,uL/min,650,503,13.1,1397,1397,0,41089,39.856,1
3783135,500,uL/min,711,503,13.1,1397,1397,0,41089,39.857,1
3783156,500,uL/min,683,503,13.1,1397,1397,0,41089,39.857,1
3783177,500,uL/min,666,503,13.1,1397,1397,0,41090,39.857,1
3783197,500,uL/min,546,503,13.1,1397,1397,0,41090,39.857,1
3783218,500,uL/min,531,503,13.1,1397,1397,0,41090,39.857,1
3783239,500,uL/min,543,503,13.1,1397,1397,0,41090,39.857,1
3783260,500,uL/min,528,503,13.1,1397,1397,0,41090,39.858,1
3783280,500,uL/min,504,503,13.1,1397,1397,0,41090,39.858,1
3783301,500,uL/min,479,503,13.1,1397,1397,0,41091,39.858,1
3783322,500,uL/min,438,503,13.1,1397,1397,0,41091,39.858,1
3783343,500,uL/min,411,503,13.1,1397,1397,0,41091,39.858,1
3783363,500,uL/min,383,503,13.1,1397,1397,0,41091,39.858,1
3783384,500,uL/min,336,503,13.1,1397,1397,0,41091,39.859,1
3783405,500,uL/min,-677,503,13.1,1397,1397,0,41092,39.859,1
3783426,500,uL/min,-1,503,13.1,1397,1397,0,41092,39.859,1
3783446,500,uL/min,5,503,13.1,1397,1397,0,41092,39.859,1
3783467,500,uL/min,155,503,13.1,1397,1397,0,41092,39.859,1
3783488,500,uL/min,210,503,13.1,1397,1397,0,41092,39.859,1
3783509,500,uL/min,263,503,13.1,1397,1397,0,41092,39.86,1
3783529,500,uL/min,312,503,13.1,1397,1397,0,41093,39.86,1
3783550,500,uL/min,423,503,13.1,1397,1397,0,41093,39.86,1
3783571,500,uL/min,501,503,13.1,1397,1397,0,41093,39.86,1
3783591,500,uL/min,594,503,13.1,1397,1397,0,41093,39.86,1
3783612,500,uL/min,671,503,13.1,1397,1397,0,41093,39.86,1
3783633,500,uL/min,651,503,13.1,1397,1397,0,41093,39.861,1
3783654,500,uL/min,676,503,13.1,1396,1398,0,41094,39.861,1
3783674,500,uL/min,847,503,13.1,1396,1398,0,41094,39.861,1
3783695,500,uL/min,823,503,13.1,1396,1398,0,41094,39.861,1
3783716,500,uL/min,786,503,13.1,1396,1398,0,41094,39.861,1
3783736,500,uL/min,765,503,13.1,1396,1398,0,41094,39.861,1
3783757,500,uL/min,759,503,13.1,1396,1398,0,41094,39.862,1
3783778,500,uL/min,754,503,13.1,1396,1398,0,41095,39.862,1
3783799,500,uL/min,644,503,13.1,1396,1398,0,41095,39.862,1
3783820,500,uL/min,648,503,13.1,1396,1398,0,41095,39.862,1
3783840,500,uL/min,716,503,13.1,1396,1398,0,41095,39.862,1
3783861,500,uL/min,733,503,13.1,1396,1398,0,41095,39.862,1
3783882,500,uL/min,712,503,13.1,1396,1398,0,41096,39.863,1
3783902,500,uL/min,648,503,13.1,1396,1398,0,41096,39.863,1
3783923,500,uL/min,622,503,13.1,1396,1398,0,41096,39.863,1
3783944,500,uL/min,649,503,13.1,1396,1398,0,41096,39.863,1
3783965,500,uL/min,570,503,13.1,1396,1398,0,41096,39.863,1
3783985,500,uL/min,515,503,13.1,1396,1398,0,41096,39.863,1
3784006,500,uL/min,477,503,13.1,1396,1398,0,41097,39.864,1
3784027,500,uL/min,441,503,13.1,1396,1398,0,41097,39.864,1
3784048,500,uL/min,407,503,13.1,1396,1398,0,41097,39.864,1
3784068,500,uL/min,385,503,13.1,1396,1398,0,41097,39.864,1
3784089,500,uL/min,310,503,13.1,1396,1398,0,41097,39.864,1
3784110,500,uL/min,-714,503,13.1,1396,1398,0,41097,39.865,1
3784131,500,uL/min,-30,503,13.1,1396,1398,0,41098,39.865,1
3784151,500,uL/min,-1,503,13.1,1396,1398,0,41098,39.865,1
3784172,500,uL/min,72,503,13.1,1396,1398,0,41098,39.865,1
3784193,500,uL/min,216,503,13.1,1396,1398,0,41098,39.865,1
3784214,500,uL/min,230,503,13.1,1396,1398,0,41098,39.865,1
3784234,500,uL/min,270,503,13.1,1396,1398,0,41098,39.866,1
3784255,500,uL/min,345,503,13.1,1396,1398,0,41099,39.866,1
3784276,500,uL/min,471,503,13.1,1396,1398,0,41099,39.866,1
3784297,500,uL/min,584,503,13.1,1396,1398,0,41099,39.866,1
3784317,500,uL/min,617,503,13.1,1396,1398,0,41099,39.866,1
3784338,500,uL/min,663,503,13.1,1396,1398,0,41099,39.866,1
3784359,500,uL/min,729,503,13.1,1396,1398,0,41100,39.867,1
3784379,500,uL/min,835,503,13.1,1395,1399,0,41100,39.867,1
3784400,500,uL/min,854,503,13.1,1395,1399,0,41100,39.867,1
3784421,500,uL/min,838,503,13.1,1395,1399,0,41100,39.867,1
3784442,500,uL/min,904,503,13.1,1395,1399,0,41100,39.867,1
3784462,500,uL/min,831,503,13.1,1395,1399,0,41100,39.867,1
3784483,500,uL/min,776,503,13.1,1395,1399,0,41101,39.868,1
3784504,500,uL/min,761,503,13.1,1395,1399,0,41101,39.868,1
3784525,500,uL/min,791,503,13.1,1395,1399,0,41101,39.868,1
3784545,500,uL/min,742,503,13.1,1395,1399,0,41101,39.868,1
3784566,500,uL/min,700,503,13.1,1395,1399,0,41101,39.868,1
3784587,500,uL/min,710,503,13.1,1395,1399,0,41101,39.868,1
3784608,500,uL/min,674,503,13.1,1395,1399,0,41102,39.869,1
3784628,500,uL/min,601,503,13.1,1395,1399,0,41102,39.869,1
3784649,500,uL/min,554,503,13.1,1395,1399,0,41102,39.869,1
3784670,500,uL/min,538,503,13.1,1395,1399,0,41102,39.869,1
3784691,500,uL/min,509,503,13.1,1395,1399,0,41102,39.869,1
3784711,500,uL/min,519,503,13.1,1395,1399,0,41102,39.869,1
3784732,500,uL/min,420,503,13.1,1395,1399,0,41103,39.87,1
3784753,500,uL/min,331,503,13.1,1395,1399,0,41103,39.87,1
3784774,500,uL/min,353,503,13.1,1395,1399,0,41103,39.87,1
3784794,500,uL/min,326,503,13.1,1395,1399,0,41103,39.87,1
3784815,500,uL/min,370,503,13.1,1395,1399,0,41103,39.87,1
3784836,500,uL/min,-621,503,13.1,1395,1399,0,41104,39.87,1
3784856,500,uL/min,-91,503,13.1,1395,1399,0,41104,39.871,1
3784877,500,uL/min,4,503,13.1,1395,1399,0,41104,39.871,1
3784898,500,uL/min,160,503,13.1,1395,1399,0,41104,39.871,1
3784919,500,uL/min,195,503,13.1,1395,1399,0,41104,39.871,1
3784939,500,uL/min,297,503,13.1,1395,1399,0,41104,39.871,1
3784960,500,uL/min,241,503,13.1,1395,1399,0,41105,39.871,1
3784981,500,uL/min,287,503,13.1,1395,1399,0,41105,39.872,1
3785002,500,uL/min,495,503,13.1,1395,1399,0,41105,39.872,1
3785022,500,uL/min,650,503,13.1,1395,1399,0,41105,39.872,1
3785043,500,uL/min,687,503,13.1,1395,1399,0,41105,39.872,1
3785064,500,uL/min,742,503,13.1,1395,1399,0,41105,39.872,1
3785085,500,uL/min,755,503,13.1,1395,1399,0,41106,39.872,1
3785105,500,uL/min,863,503,13.1,1395,1399,0,41106,39.873,1
3785126,500,uL/min,852,503,13.1,1395,1399,0,41106,39.873,1
3785147,500,uL/min,1006,503,13.1,1395,1399,0,41106,39.873,1
3785168,500,uL/min,881,503,13.1,1395,1399,0,41106,39.873,1
3785188,500,uL/min,708,503,13.1,1395,1399,0,41106,39.873,1
3785209,500,uL/min,723,503,13.1,1395,1399,0,41107,39.873,1
3785230,500,uL/min,693,503,13.1,1395,1399,0,41107,39.874,1
3785251,500,uL/min,650,503,13.1,1395,1399,0,41107,39.874,1
3785271,500,uL/min,586,503,13.1,1395,1399,0,41107,39.874,1
3785292,500,uL/min,674,503,13.1,1395,1399,0,41107,39.874,1
3785313,500,uL/min,594,503,13.1,1395,1399,0,41108,39.874,1
3785334,500,uL/min,632,503,13.1,1395,1399,0,41108,39.874,1
3785354,500,uL/min,526,503,13.1,1395,1399,0,41108,39.875,1
3785375,500,uL/min,500,503,13.1,1395,1399,0,41108,39.875,1
3785396,500,uL/min,584,503,13.1,1395,1399,0,41108,39.875,1
3785416,500,uL/min,529,503,13.1,1395,1399,0,41108,39.875,1
3785437,500,uL/min,388,503,13.1,1395,1399,0,41109,39.875,1
3785458,500,uL/min,441,503,13.1,1395,1399,0,41109,39.875,1
3785479,500,uL/min,466,503,13.1,1395,1399,0,41109,39.876,1
3785500,500,uL/min,392,503,13.1,1395,1399,0,41109,39.876,1
3785520,500,uL/min,348,503,13.1,1395,1399,0,41109,39.876,1
3785541,500,uL/min,316,503,13.1,1395,1399,0,41109,39.876,1
3785562,500,uL/min,-667,503,13.1,1395,1399,0,41110,39.876,1
3785583,500,uL/min,-127,503,13.1,1395,1399,0,41110,39.876,1
3785603,500,uL/min,54,503,13.1,1395,1399,0,41110,39.877,1
3785624,500,uL/min,190,503,13.1,1395,1399,0,41110,39.877,1
3785645,500,uL/min,161,503,13.1,1395,1399,0,41110,39.877,1
3785666,500,uL/min,362,503,13.1,1395,1399,0,41110,39.877,1
3785686,500,uL/min,318,503,13.1,1395,1399,0,41111,39.877,1
3785707,500,uL/min,495,503,13.1,1395,1399,0,41111,39.877,1
3785728,500,uL/min,401,503,13.1,1395,1399,0,41111,39.878,1
3785748,500,uL/min,743,503,13.1,1395,1399,0,41111,39.878,1
3785769,500,uL/min,707,503,13.1,1395,1399,0,41111,39.878,1
3785790,500,uL/min,688,503,13.1,1395,1399,0,41112,39.878,1
3785811,500,uL/min,836,503,13.1,1395,1399,0,41112,39.878,1
3785831,500,uL/min,773,503,13.1,1395,1399,0,41112,39.879,1
3785852,500,uL/min,750,503,13.1,1395,1399,0,41112,39.879,1
3785873,500,uL/min,903,503,13.1,1395,1399,0,41112,39.879,1
3785894,500,uL/min,816,503,13.1,1395,1399,0,41112,39.879,1
3785914,500,uL/min,730,503,13.1,1395,1399,0,41113,39.879,1
3785935,500,uL/min,748,503,13.1,1395,1399,0,41113,39.879,1
3785956,500,uL/min,646,503,13.1,1395,1399,0,41113,39.88,1
3785977,500,uL/min,685,503,13.1,1395,1399,0,41113,39.88,1
3785997,500,uL/min,720,503,13.1,1395,1399,0,41113,39.88,1
3786018,500,uL/min,720,503,13.1,1395,1399,0,41113,39.88,1
3786039,500,uL/min,615,503,13.1,1395,1399,0,41114,39.88,1
3786060,500,uL/min,645,503,13.1,1395,1399,0,41114,39.88,1
3786080,500,uL/min,690,503,13.1,1395,1399,0,41114,39.881,1
3786101,500,uL/min,593,503,13.1,1395,1399,0,41114,39.881,1
3786122,500,uL/min,530,503,13.1,1395,1399,0,41114,39.881,1
3786142,500,uL/min,599,503,13.1,1395,1399,0,41114,39.881,1
3786163,500,uL/min,501,503,13.1,1395,1399,0,41115,39.881,1
3786184,500,uL/min,425,503,13.1,1395,1399,0,41115,39.881,1
3786205,500,uL/min,427,503,13.1,1395,1399,0,41115,39.882,1
3786225,500,uL/min,383,503,13.1,1395,1399,0,41115,39.882,1
3786246,500,uL/min,351,503,13.1,1395,1399,0,41115,39.882,1
3786267,500,uL/min,-77,503,13.1,1395,1399,0,41116,39.882,1
3786288,500,uL/min,-259,502,13.1,1395,1399,0,41116,39.882,1
3786308,500,uL/min,-149,502,13.1,1395,1399,0,41116,39.882,1
3786329,500,uL/min,37,502,13.1,1395,1399,0,41116,39.883,1
3786350,500,uL/min,123,502,13.1,1395,1399,0,41116,39.883,1
3786371,500,uL/min,183,502,13.1,1395,1399,0,41116,39.883,1
3786391,500,uL/min,234,502,13.1,1395,1399,0,41117,39.883,1
3786412,500,uL/min,348,502,13.1,1395,1399,0,41117,39.883,1
3786433,500,uL/min,445,502,13.1,1395,1399,0,41117,39.883,1
3786454,500,uL/min,555,502,13.1,1395,1399,0,41117,39.884,1
3786474,500,uL/min,638,502,13.1,1395,1399,0,41117,39.884,1
3786495,500,uL/min,701,502,13.1,1395,1399,0,41117,39.884,1
3786516,500,uL/min,728,502,13.1,1395,1399,0,41118,39.884,1
3786536,500,uL/min,789,502,13.1,1395,1399,0,41118,39.884,1
3786557,500,uL/min,867,502,13.1,1395,1399,0,41118,39.884,1
3786578,500,uL/min,853,502,13.1,1395,1399,0,41118,39.885,1
3786599,500,uL/min,872,502,13.1,1395,1399,0,41118,39.885,1
3786619,500,uL/min,863,502,13.1,1395,1399,0,41118,39.885,1
3786640,500,uL/min,829,502,13.1,1395,1399,0,41119,39.885,1
3786661,500,uL/min,786,502,13.1,1395,1399,0,41119,39.885,1
3786682,500,uL/min,809,502,13.1,1395,1399,0,41119,39.885,1
3786702,500,uL/min,820,502,13.1,1395,1399,0,41119,39.886,1
3786723,500,uL/min,675,502,13.1,1395,1399,0,41119,39.886,1
3786744,500,uL/min,680,502,13.1,1395,1399,0,41120,39.886,1
3786765,500,uL/min,676,502,13.1,1395,1399,0,41120,39.886,1
3786785,500,uL/min,678,502,13.1,1395,1399,0,41120,39.886,1
3786806,500,uL/min,571,502,13.1,1395,1399,0,41120,39.886,1
3786827,500,uL/min,532,502,13.1,1395,1399,0,41120,39.887,1
3786848,500,uL/min,492,502,13.1,1395,1399,0,41120,39.887,1
3786868,500,uL/min,582,502,13.1,1395,1399,0,41121,39.887,1
3786889,500,uL/min,375,502,13.1,1395,1399,0,41121,39.887,1
3786910,500,uL/min,382,502,13.1,1395,1399,0,41121,39.887,1
3786931,500,uL/min,378,502,13.1,1395,1399,0,41121,39.887,1
3786951,500,uL/min,337,502,13.1,1395,1399,0,41121,39.888,1
3786972,500,uL/min,302,501,13.1,1395,1399,0,41121,39.888,1
3786993,500,uL/min,-705,501,13.1,1395,1399,0,41122,39.888,1
3787014,500,uL/min,-73,501,13.1,1395,1399,0,41122,39.888,1
3787034,500,uL/min,11,501,13.1,1395,1399,0,41122,39.888,1
3787055,500,uL/min,190,501,13.1,1395,1399,0,41122,39.888,1
3787076,500,uL/min,167,501,13.1,1395,1399,0,41122,39.889,1
3787097,500,uL/min,143,501,13.1,1395,1399,0,41122,39.889,1
3787117,500,uL/min,372,501,13.1,1395,1399,0,41123,39.889,1
3787138,500,uL/min,382,501,13.1,1395,1399,0,41123,39.889,1
3787159,500,uL/min,460,501,13.1,1395,1399,0,41123,39.889,1
3787179,500,uL/min,508,501,13.1,1395,1399,0,41123,39.889,1
3787200,500,uL/min,704,501,13.1,1395,1399,0,41123,39.89,1
3787221,500,uL/min,820,501,13.1,1395,1399,0,41123,39.89,1
3787242,500,uL/min,753,501,13.1,1395,1399,0,41124,39.89,1
3787262,500,uL/min,863,501,13.1,1395,1399,0,41124,39.89,1
3787283,500,uL/min,892,501,13.1,1395,1399,0,41124,39.89,1
3787304,500,uL/min,919,501,13.1,1395,1399,0,41124,39.89,1
3787325,500,uL/min,837,501,13.1,1395,1399,0,41124,39.891,1
3787345,500,uL/min,770,501,13.1,1395,1399,0,41125,39.891,1
3787366,500,uL/min,834,501,13.1,1395,1399,0,41125,39.891,1
3787387,500,uL/min,831,501,13.1,1395,1399,0,41125,39.891,1
3787408,500,uL/min,663,501,13.1,1395,1399,0,41125,39.891,1
3787428,500,uL/min,642,501,13.1,1395,1399,0,41125,39.891,1
3787449,500,uL/min,644,501,13.1,1395,1399,0,41125,39.892,1
3787470,500,uL/min,785,501,13.1,1395,1399,0,41126,39.892,1
3787491,500,uL/min,417,501,13.1,1395,1399,0,41126,39.892,1
3787511,500,uL/min,553,501,13.1,1395,1399,0,41126,39.892,1
3787532,500,uL/min,548,501,13.1,1395,1399,0,41126,39.892,1
3787553,500,uL/min,489,501,13.1,1395,1399,0,41126,39.892,1
3787573,500,uL/min,531,501,13.1,1395,1399,0,41126,39.893,1
3787594,500,uL/min,544,501,13.1,1395,1399,0,41127,39.893,1
3787615,500,uL/min,465,501,13.1,1395,1399,0,41127,39.893,1
3787636,500,uL/min,348,501,13.1,1395,1399,0,41127,39.893,1
3787656,500,uL/min,402,501,13.1,1395,1399,0,41127,39.893,1
3787677,500,uL/min,386,501,13.1,1395,1399,0,41127,39.893,1
3787698,500,uL/min,335,501,13.1,1395,1399,0,41127,39.894,1
3787719,500,uL/min,-643,501,13.1,1395,1399,0,41128,39.894,1
3787739,500,uL/min,-83,501,13.1,1395,1399,0,41128,39.894,1
3787760,500,uL/min,-2,501,13.1,1395,1399,0,41128,39.894,1
3787781,500,uL/min,180,501,13.1,1395,1399,0,41128,39.894,1
3787802,500,uL/min,247,501,13.1,1395,1399,0,41128,39.895,1
3787822,500,uL/min,265,501,13.1,1395,1399,0,41129,39.895,1
3787843,500,uL/min,290,500,13.1,1395,1399,0,41129,39.895,1
3787864,500,uL/min,495,500,13.1,1395,1399,0,41129,39.895,1
3787885,500,uL/min,505,500,13.1,1395,1399,0,41129,39.895,1
3787905,500,uL/min,454,500,13.1,1395,1399,0,41129,39.895,1
3787926,500,uL/min,839,500,13.1,1395,1399,0,41129,39.896,1
3787947,500,uL/min,800,500,13.1,1395,1399,0,41130,39.896,1
3787967,500,uL/min,626,500,13.1,1395,1399,0,41130,39.896,1
3787988,500,uL/min,904,500,13.1,1395,1399,0,41130,39.896,1
3788009,500,uL/min,932,500,13.1,1395,1399,0,41130,39.896,1
3788030,500,uL/min,667,500,13.1,1395,1399,0,41130,39.896,1
3788050,500,uL/min,639,500,13.1,1395,1399,0,41130,39.897,1
3788071,500,uL/min,792,500,13.1,1395,1399,0,41131,39.897,1
3788092,500,uL/min,790,500,13.1,1395,1399,0,41131,39.897,1
3788113,500,uL/min,725,500,13.1,1395,1399,0,41131,39.897,1
3788133,500,uL/min,623,500,13.1,1395,1399,0,41131,39.897,1
3788154,500,uL/min,730,500,13.1,1395,1399,0,41131,39.897,1
3788175,500,uL/min,580,500,13.1,1395,1399,0,41131,39.898,1
3788196,500,uL/min,832,500,13.1,1395,1399,0,41132,39.898,1
3788216,500,uL/min,590,500,13.1,1395,1399,0,41132,39.898,1
3788237,500,uL/min,623,500,13.1,1395,1399,0,41132,39.898,1
3788258,500,uL/min,667,500,13.1,1395,1399,0,41132,39.898,1
3788279,500,uL/min,632,500,13.1,1395,1399,0,41132,39.898,1
3788299,500,uL/min,420,500,13.1,1395,1399,0,41132,39.899,1
3788320,500,uL/min,597,500,13.1,1395,1399,0,41133,39.899,1
3788341,500,uL/min,377,500,13.1,1395,1399,0,41133,39.899,1
3788362,500,uL/min,364,500,13.1,1395,1399,0,41133,39.899,1
3788382,500,uL/min,390,500,13.1,1395,1399,0,41133,39.899,1
3788403,500,uL/min,400,500,13.1,1395,1399,0,41133,39.899,1
3788424,500,uL/min,-677,500,13.1,1395,1399,0,41134,39.9,1
